TIME;DATE;COND_µS_CM_1;SPCOND_µS_CM_1;TDS_MG_L_1;SAL_PSU;NLF COND_µS_CM_1;PH;PH_MV;CABLE_PWR_V;BATTERY_V;TEMP_C;TURBIDITY_FNU;
22:45:21;28/12/2024;28451.4;39738.9;25830;25.25;40443.1;7.87;-66.9;1.6;2.9;10129;7.93;
21:45:21;28/12/2024;28526.6;39795.1;25867;25.29;40500.1;7.87;-66.7;1.6;2.9;10175;9.87;
20:45:21;28/12/2024;28023.5;39206.8;25484;24.87;39901.7;7.87;-66.8;1.6;2.9;10066;8.91;
19:45:21;28/12/2024;32125.6;44230.1;28750;28.44;45011.2;7.88;-67.3;1.6;2.9;10672;9.55;
18:45:21;28/12/2024;34938.1;47430.9;30830;30.76;48262.9;7.88;-67.4;1.6;2.9;11.21;13.53;
17:45:21;28/12/2024;33675.9;45975.7;29884;29.7;46784.7;7.88;-67.4;1.6;2.9;10993;8.47;
16:45:21;28/12/2024;35893.8;48584.1;31580;31.6;49434.7;7.87;-67.2;1.6;2.91;11325;9.32;
15:45:21;28/12/2024;36581.9;49376.9;32095;32.18;50239.7;7.88;-67.6;1.6;2.9;11433;8.41;
14:45:21;28/12/2024;36326.3;49084.2;31905;31.96;49942.5;7.88;-67.4;1.6;2.91;11392;9.31;
13:45:21;28/12/2024;35471.1;48155.5;31301;31.28;49000.2;7.88;-67.6;1.6;2.9;11209;10.6;
12:45:21;28/12/2024;34518.2;47110.8;30622;30.52;47939.6;7.88;-67.6;1.6;2.91;11005;9.21;
11:45:21;28/12/2024;31280.3;43281.2;28133;27.76;44046.8;7.88;-67.4;1.6;2.9;10483;7.75;
10:45:21;28/12/2024;32004.4;44233.6;28752;28.44;45015.8;7.88;-67.3;1.6;2.91;10525;8.06;
09:45:21;28/12/2024;31415.7;43487.5;28267;27.9;44256.8;7.88;-67.3;1.6;2.9;10466;8.76;
08:45:21;28/12/2024;28901.3;40373.9;26243;25.69;41089.3;7.88;-67.4;1.6;2.91;10123;10.07;
07:45:21;28/12/2024;30440.4;42258.6;27468;27.03;43006.6;7.88;-67.5;1.6;2.9;10358;8.41;
06:45:21;28/12/2024;32985.2;45349.5;29477;29.24;46150;7.89;-67.8;1.6;2.91;10725;6.27;
05:45:21;28/12/2024;33617.3;45964.8;29877;29.69;46774.2;7.88;-67.4;1.6;2.9;10936;7.06;
04:45:21;28/12/2024;34502.5;46944.5;30514;30.4;47769.1;7.88;-67.3;1.6;2.91;11124;8.17;
03:45:21;28/12/2024;35139.8;47676.2;30990;30.94;48512.2;7.88;-67.5;1.6;2.9;11233;10.3;
02:45:21;28/12/2024;35047.8;47563.7;30916;30.86;48397.9;7.88;-67.3;1.6;2.91;11223;11.27;
01:45:21;28/12/2024;35754.3;48365.1;31437;31.44;49211.5;7.88;-67.4;1.6;2.91;11349;12.29;
00:45:21;28/12/2024;35398.2;47971.4;31181;31.15;48811.9;7.87;-67.2;1.6;2.91;11278;12.12;
23:45:21;27/12/2024;32078.3;44150.2;28698;28.39;44929.8;7.88;-67.1;1.6;2.91;10684;7.76;
22:45:21;27/12/2024;32340.4;44465.2;28902;28.61;45250.1;7.88;-67.2;1.6;2.91;10723;9.2;
21:45:21;27/12/2024;31623;43523.8;28290;27.94;44292.3;7.87;-67.1;1.6;2.9;10684;9.41;
20:45:21;27/12/2024;26961.8;37807.9;24575;23.89;38478;7.87;-66.4;1.6;2.91;9981;8.89;
19:45:21;27/12/2024;26429;37136;24138;23.42;37794.3;7.87;-66.7;1.6;2.91;9905;7.97;
18:45:21;27/12/2024;28251.8;39365.5;25588;24.99;40062.8;7.87;-67;1.6;2.91;10219;8.89;
17:45:21;27/12/2024;33375.5;45516.7;29586;29.38;46317.2;7.87;-66.9;1.6;2.91;11034;12.83;
16:45:21;27/12/2024;33322.1;45463.4;29551;29.34;46263.1;7.87;-66.9;1.6;2.91;11018;9.14;
15:45:21;27/12/2024;33991.1;46256.7;30067;29.91;47069.3;7.87;-66.9;1.6;2.91;11117;8.37;
14:45:21;27/12/2024;34201.3;46395.3;30157;30.02;47208.7;7.87;-67;1.6;2.91;11239;17.59;
13:45:21;27/12/2024;34607;46865.9;30463;30.36;47686.7;7.87;-67;1.6;2.91;11305;24.94;
12:45:21;27/12/2024;31446.9;43176.5;28065;27.7;43938.2;7.87;-66.7;1.6;2.91;10777;15.37;
11:45:21;27/12/2024;26762.9;37415;24320;23.63;38078.1;7.87;-66.4;1.6;2.91;10094;10.25;
10:45:21;27/12/2024;26707;37412.7;24318;23.62;38075.8;7.86;-66.3;1.6;2.91;10018;9.42;
09:45:21;27/12/2024;28748.2;39935.2;25958;25.39;40642.3;7.87;-66.6;1.6;2.91;10334;10.26;
08:45:21;27/12/2024;26479.1;37230.9;24200;23.49;37890.8;7.86;-66.1;1.6;2.91;9.88;11.15;
07:45:21;27/12/2024;25918.9;36523.1;23740;22.99;37170.5;7.86;-66.3;1.6;2.91;9799;9.07;
06:45:21;27/12/2024;25955.9;36503.7;23727;22.98;37150.7;7.87;-66.6;1.6;2.91;9872;8.1;
05:45:21;27/12/2024;32973.7;44929.8;29204;28.96;45719.6;7.87;-66.9;1.6;2.91;11068;36.87;
04:45:21;27/12/2024;33784;45989.8;29893;29.72;46797.7;7.87;-66.8;1.6;2.91;11105;13.72;
03:45:21;27/12/2024;33997.5;46232.9;30051;29.9;47044.7;7.87;-66.8;1.6;2.91;11144;14.96;
02:45:21;27/12/2024;34040.1;46270.2;30076;29.92;47082.4;7.87;-66.9;1.6;2.91;11161;11.93;
01:45:21;27/12/2024;33844.4;45951;29868;29.7;46757;7.87;-66.8;1.6;2.91;11206;18.64;
00:45:21;27/12/2024;32641.7;44568.2;28969;28.7;45352.5;7.87;-66.6;1.6;2.91;10989;18.19;
23:45:21;26/12/2024;29781;41034.4;26672;26.18;41759.3;7.86;-66.4;1.6;2.91;10642;11.6;
22:45:21;26/12/2024;28039.5;38865.9;25263;24.65;39553.7;7.87;-66.5;1.6;2.91;10416;11.45;
21:45:21;26/12/2024;24580.6;34407.9;22365;21.55;35017.7;7.87;-66.5;1.6;2.91;10047;10.52;
20:45:21;26/12/2024;24579.5;34456.2;22397;21.58;35066.9;7.87;-66.6;1.6;2.91;9992;6.99;
19:45:21;26/12/2024;25672.9;35858.4;23308;22.55;36493.8;7.87;-66.9;1.6;2.91;10128;7.24;
18:45:21;26/12/2024;26708.9;37184.9;24170;23.47;37843.5;7.87;-66.6;1.6;2.92;10.25;9.63;
17:45:21;26/12/2024;33063.6;45132.1;29336;29.1;45926.2;7.87;-66.9;1.6;2.91;11;13.7;
16:45:21;26/12/2024;35153.4;47722.6;31020;30.97;48559.7;7.87;-66.9;1.6;2.92;11.21;13.36;
15:45:21;26/12/2024;35613.1;48261.3;31370;31.36;49106.9;7.87;-66.9;1.6;2.91;11279;16.2;
14:45:21;26/12/2024;34982;47537.6;30899;30.83;48371.9;7.87;-66.8;1.6;2.92;11172;11;
13:45:21;26/12/2024;33639.9;45889.4;29828;29.64;46696.5;7.86;-66.6;1.6;2.91;11024;11.29;
12:45:21;26/12/2024;34644.2;47100.9;30616;30.52;47927.8;7.87;-66.7;1.6;2.91;11154;12.74;
11:45:21;26/12/2024;28402.1;39384.9;25600;25.01;40081.9;7.87;-66.8;1.6;2.91;10.4;10.19;
10:45:21;26/12/2024;27627.1;38371.5;24941;24.3;39050.8;7.87;-66.6;1.6;2.92;10.34;8.21;
09:45:21;26/12/2024;25376.1;35427.1;23028;22.25;36054.8;7.87;-66.5;1.6;2.91;10146;7.07;
08:45:21;26/12/2024;27758.8;38434.8;24983;24.35;39114.8;7.86;-66.2;1.6;2.92;10457;9.79;
07:45:21;26/12/2024;29890.2;41196.4;26778;26.29;41924.2;7.87;-66.6;1.6;2.91;10631;9.24;
06:45:21;26/12/2024;29678.3;40930.5;26605;26.1;41653.8;7.87;-66.6;1.6;2.92;10607;9.16;
05:45:21;26/12/2024;32208.3;44118.1;28677;28.37;44895.6;7.87;-66.7;1.6;2.91;10866;7.93;
04:45:21;26/12/2024;32918.5;44961.6;29225;28.98;45753;7.87;-66.9;1.6;2.92;10976;8.1;
03:45:21;26/12/2024;34699.2;47131.2;30635;30.54;47958.2;7.87;-67;1.6;2.91;11.19;10.91;
02:45:21;26/12/2024;35262.8;47849.1;31102;31.06;48688.2;7.88;-67.2;1.6;2.92;11228;9.11;
01:45:21;26/12/2024;36330.9;49120.8;31928;31.99;49980.1;7.88;-67.2;1.6;2.91;11368;11.77;
00:45:21;26/12/2024;33739.6;45964.1;29877;29.7;46772;7.87;-66.8;1.6;2.92;11076;9.18;
23:45:21;25/12/2024;35144.1;47702.5;31007;30.95;48539.1;7.87;-67;1.6;2.92;11217;9.03;
22:45:21;25/12/2024;34270.2;46633.8;30312;30.18;47452.9;7.87;-67;1.6;2.92;11119;9.11;
21:45:21;25/12/2024;34806.2;47313.1;30754;30.67;48143.6;7.88;-67.2;1.6;2.92;11.16;8.81;
20:45:21;25/12/2024;34812.9;47269;30725;30.64;48098.3;7.87;-66.8;1.6;2.92;11203;11.38;
19:45:21;25/12/2024;33767.5;46007.1;29905;29.73;46815.8;7.87;-67.1;1.6;2.92;11071;10.63;
18:45:21;25/12/2024;33178.4;45315.9;29455;29.23;46113.5;7.88;-67.2;1.6;2.92;10977;8.55;
17:45:21;25/12/2024;33477.8;45743.4;29733;29.54;46548.6;7.88;-67.2;1.6;2.92;10961;8.08;
16:45:21;25/12/2024;33477.4;45723.6;29720;29.52;46528.3;7.88;-67.2;1.6;2.92;10977;7.1;
15:45:21;25/12/2024;35373.5;48035.4;31223;31.19;48878.1;7.88;-67.6;1.6;2.92;11199;6.85;
14:45:21;25/12/2024;35191.4;47814.1;31079;31.03;48653.2;7.88;-67.5;1.6;2.92;11178;7.03;
13:45:21;25/12/2024;34895;47458.8;30848;30.78;48292.2;7.87;-67.1;1.6;2.92;11.14;8.04;
12:45:21;25/12/2024;33432.4;45701.7;29706;29.5;46506.4;7.88;-67.2;1.6;2.92;10944;8.13;
11:45:21;25/12/2024;34512.1;47002.9;30552;30.44;47828.9;7.88;-67.2;1.6;2.92;11087;8.63;
10:45:21;25/12/2024;34482.3;46969.4;30530;30.42;47794.8;7.87;-67;1.6;2.92;11081;10.18;
09:45:21;25/12/2024;33428.7;45653.8;29675;29.47;46457.2;7.87;-66.7;1.6;2.92;10.98;10.63;
08:45:21;25/12/2024;33152.5;45254;29415;29.19;46050.3;7.87;-67;1.6;2.92;10999;9.35;
07:45:21;25/12/2024;35946.1;48690.3;31649;31.67;49543.2;7.87;-67.1;1.6;2.92;11296;13.48;
06:45:21;25/12/2024;35272.5;47883.2;31124;31.08;48723.1;7.87;-66.9;1.6;2.92;11211;11.36;
05:45:21;25/12/2024;29469.7;40555.8;26361;25.84;41272;7.87;-66.7;1.6;2.92;10688;8.13;
04:45:21;25/12/2024;35184.8;47805.5;31074;31.03;48644.5;7.87;-67;1.6;2.92;11178;9.16;
03:45:21;25/12/2024;35076.6;47690.3;30999;30.94;48527.6;7.88;-67.3;1.6;2.92;11152;8.15;
02:45:21;25/12/2024;34813;47393.9;30806;30.73;48226.6;7.88;-67.2;1.6;2.92;11102;8.13;
01:45:21;25/12/2024;35310;47961.2;31175;31.14;48802.8;7.87;-67.1;1.6;2.92;11.19;7.93;
00:45:21;25/12/2024;35279.7;47930.6;31155;31.12;48771.7;7.88;-67.3;1.6;2.92;11181;8.09;
23:45:21;24/12/2024;35225.1;47890.4;31129;31.09;48731.2;7.88;-67.3;1.6;2.92;11154;8.11;
22:45:21;24/12/2024;34522.6;47048.5;30582;30.48;47875.6;7.87;-67.1;1.6;2.92;11061;10.95;
21:45:21;24/12/2024;36110.8;49025.4;31866;31.91;49885.3;7.87;-67.1;1.6;2.92;11208;15.56;
20:45:21;24/12/2024;36160.8;49109;31921;31.97;49970.6;7.87;-67;1.6;2.92;11196;13.4;
19:45:21;24/12/2024;35638.1;48440.2;31486;31.48;49290.5;7.87;-66.9;1.6;2.92;11163;13.2;
18:45:21;24/12/2024;35100.4;47751.6;31039;30.99;48590.2;7.87;-66.9;1.6;2.92;11129;12.52;
17:45:21;24/12/2024;33290.4;45388.8;29503;29.29;46186.9;7.87;-66.9;1.6;2.92;11045;13.43;
16:45:21;24/12/2024;33332.4;45495;29572;29.36;46295.5;7.87;-67;1.6;2.92;11003;11.98;
15:45:21;24/12/2024;29778.6;41007.7;26655;26.16;41732;7.87;-67.1;1.6;2.92;10663;9.92;
14:45:21;24/12/2024;34540.8;47060.3;30589;30.49;47887.5;7.87;-67.1;1.6;2.93;11072;9.18;
13:45:21;24/12/2024;35450.2;48184.9;31320;31.3;49030.7;7.88;-67.2;1.6;2.92;11163;9.27;
12:45:21;24/12/2024;35360.8;48060.6;31239;31.21;48904.2;7.87;-67.2;1.6;2.93;11165;9.52;
11:45:21;24/12/2024;35426.4;48140.6;31291;31.27;48985.5;7.88;-67.3;1.6;2.92;11172;8.66;
10:45:21;24/12/2024;35071.4;47740.2;31031;30.98;48579;7.88;-67.3;1.6;2.92;11106;9.59;
09:45:21;24/12/2024;34426.1;46948.3;30516;30.4;47773.9;7.87;-67;1.6;2.92;11035;10.1;
08:45:21;24/12/2024;35767.3;48672.4;31637;31.65;49527.4;7.87;-67.1;1.6;2.92;11118;11.68;
07:45:21;24/12/2024;35818.5;48731.8;31676;31.69;49587.7;7.87;-67.1;1.6;2.92;11126;11.3;
06:45:21;24/12/2024;33755.2;46114.1;29974;29.8;46925.8;7.87;-67;1.6;2.93;10968;11.37;
05:45:21;24/12/2024;33503.2;45786.2;29761;29.57;46592.3;7.87;-67.1;1.6;2.92;10954;12.98;
04:45:21;24/12/2024;32705;44758.4;29093;28.83;45546.9;7.88;-67.3;1.6;2.93;10901;9.17;
03:45:21;24/12/2024;35115;47777.9;31056;31;48617.1;7.88;-67.3;1.6;2.92;11124;9.14;
02:45:21;24/12/2024;35041;47683.1;30994;30.94;48520.6;7.88;-67.4;1.6;2.93;11119;9.25;
01:45:21;24/12/2024;35215.8;47910.7;31142;31.1;48752.1;7.88;-67.4;1.6;2.93;11127;8.87;
00:45:21;24/12/2024;34644.8;47172;30662;30.57;48000.8;7.88;-67.4;1.6;2.93;11096;8.93;
23:45:21;23/12/2024;35382.6;48105.2;31268;31.24;48949.7;7.88;-67.6;1.6;2.92;11153;8.47;
22:45:21;23/12/2024;35475.9;48245.1;31359;31.34;49092.3;7.88;-67.4;1.6;2.93;11143;10.22;
21:45:21;23/12/2024;35001.8;47597.8;30939;30.88;48433.5;7.88;-67.5;1.6;2.92;11145;8.8;
20:45:21;23/12/2024;34769.6;47334.5;30767;30.68;48166.2;7.88;-67.4;1.6;2.93;11102;9.87;
19:45:21;23/12/2024;34623.6;47193.4;30676;30.58;48023.1;7.88;-67.5;1.6;2.93;11055;10.58;
18:45:21;23/12/2024;32227.9;44132.7;28686;28.38;44910.4;7.88;-67.5;1.6;2.93;10877;9.19;
17:45:21;23/12/2024;33736.2;46121.4;29979;29.8;46933.5;7.88;-67.6;1.6;2.93;10941;10.06;
16:45:21;23/12/2024;37054;50317.8;32707;32.85;51200.6;7.88;-67.7;1.6;2.93;11199;10.17;
15:45:21;23/12/2024;37293.5;50509.1;32831;32.99;51393.7;7.88;-67.7;1.6;2.93;11301;11.94;
14:45:21;23/12/2024;37384.2;50555.8;32861;33.03;51440.4;7.89;-67.9;1.6;2.93;11359;14.11;
13:45:21;23/12/2024;37408.9;50577.7;32876;33.04;51462.5;7.89;-68;1.6;2.93;11368;13.34;
12:45:21;23/12/2024;37411.8;50585.7;32881;33.05;51470.7;7.89;-68.1;1.6;2.93;11365;12.23;
11:45:21;23/12/2024;37431.8;50599.5;32890;33.06;51484.6;7.89;-68;1.6;2.93;11375;12.7;
10:45:21;23/12/2024;37470.1;50611;32897;33.07;51495.8;7.89;-68.1;1.6;2.93;11406;13.75;
09:45:21;23/12/2024;37476.5;50601.9;32891;33.06;51486.3;7.89;-68.1;1.6;2.93;11.42;13.05;
08:45:21;23/12/2024;37254.2;50444.1;32789;32.94;51327.5;7.88;-67.7;1.6;2.93;11.31;14.16;
07:45:21;23/12/2024;37273.6;50492.3;32820;32.98;51376.8;7.88;-67.7;1.6;2.93;11293;13.02;
06:45:21;23/12/2024;37332.4;50558.2;32863;33.03;51443.6;7.88;-67.7;1.6;2.93;11304;12.28;
05:45:21;23/12/2024;37336.6;50577.2;32875;33.04;51463.1;7.88;-67.6;1.6;2.93;11294;12.82;
04:45:21;23/12/2024;37286.2;50556.9;32862;33.02;51443;7.88;-67.5;1.6;2.93;11257;12.68;
03:45:21;23/12/2024;37400.9;50589.1;32883;33.05;51474.4;7.88;-67.6;1.6;2.93;11351;12.72;
02:45:21;23/12/2024;37486.8;50600.9;32891;33.06;51485.1;7.88;-67.8;1.6;2.93;11431;11.63;
01:45:21;23/12/2024;37537.5;50588.6;32883;33.06;51471.6;7.89;-67.9;1.6;2.93;11493;10.47;
00:45:21;23/12/2024;37583.7;50579.8;32877;33.06;51461.7;7.89;-68;1.6;2.93;11547;10.36;
23:45:21;22/12/2024;37637.6;50590.8;32884;33.07;51472;7.89;-68;1.6;2.93;11595;14.81;
22:45:21;22/12/2024;37626.7;50586;32881;33.06;51467.3;7.89;-67.9;1.6;2.93;11587;12.23;
21:45:21;22/12/2024;37683.7;50622.9;32905;33.09;51504.3;7.89;-67.9;1.6;2.93;11618;13.48;
20:45:21;22/12/2024;37764.2;50658.9;32928;33.12;51539.9;7.89;-67.9;1.6;2.93;11673;16.51;
19:45:21;22/12/2024;37794.1;50589.3;32883;33.07;51467.5;7.88;-67.8;1.6;2.93;11758;23.75;
18:45:21;22/12/2024;37569.7;50353.4;32730;32.9;51228.5;7.89;-67.9;1.6;2.94;11708;14.58;
17:45:21;22/12/2024;37517.7;50296.6;32693;32.86;51170.9;7.88;-67.7;1.6;2.93;11698;16.15;
16:45:21;22/12/2024;37552.8;50316.7;32706;32.87;51190.9;7.88;-67.6;1.6;2.93;11719;21.77;
15:45:21;22/12/2024;37563.1;50306.6;32699;32.87;51180.3;7.88;-67.5;1.6;2.93;11737;19.67;
14:45:21;22/12/2024;37581.1;50311.3;32702;32.87;51184.7;7.88;-67.7;1.6;2.94;11752;17.92;
13:45:21;22/12/2024;37582.9;50300;32695;32.86;51173;7.88;-67.7;1.6;2.93;11763;13.97;
12:45:21;22/12/2024;37569.2;50279.9;32682;32.85;51152.6;7.88;-67.6;1.6;2.94;11764;13.86;
11:45:21;22/12/2024;37563.3;50270.1;32676;32.84;51142.5;7.88;-67.6;1.6;2.93;11766;12.77;
10:45:21;22/12/2024;37549.3;50255.2;32666;32.83;51127.4;7.88;-67.8;1.6;2.94;11763;11.85;
09:45:21;22/12/2024;37548.3;50244.3;32659;32.82;51116.3;7.88;-67.6;1.6;2.93;11.77;13.1;
08:45:21;22/12/2024;37530.3;50207.6;32635;32.8;51078.7;7.88;-67.5;1.6;2.94;11.78;11.58;
07:45:21;22/12/2024;37529.4;50089.6;32558;32.72;50956.9;7.88;-67.6;1.6;2.94;11871;27.81;
06:45:21;22/12/2024;37463.3;49981.6;32488;32.64;50846.6;7.88;-67.5;1.6;2.94;11887;25.96;
05:45:21;22/12/2024;36945;49330.6;32065;32.16;50185.1;7.88;-67.5;1.6;2.93;11855;28.53;
04:45:21;22/12/2024;36280.3;48548.5;31557;31.59;49391.1;7.88;-67.4;1.6;2.94;11.77;15.61;
03:45:21;22/12/2024;35815.7;48000.8;31200;31.19;48834.9;7.88;-67.3;1.6;2.94;11709;15.81;
02:45:21;22/12/2024;35810.2;47997.3;31198;31.19;48831.5;7.87;-67.3;1.6;2.94;11706;15.96;
01:45:21;22/12/2024;36404.5;48699.3;31655;31.7;49544.2;7.88;-67.3;1.6;2.94;11782;16.62;
00:45:21;22/12/2024;36405.6;48719.6;31668;31.72;49565.2;7.87;-67.1;1.6;2.94;11767;26.02;
23:45:21;21/12/2024;36400.6;48723.9;31671;31.72;49569.7;7.87;-67.1;1.6;2.94;11758;21.52;
22:45:21;21/12/2024;37211.3;49674;32288;32.41;50534.2;7.88;-67.4;1.6;2.94;11864;26.49;
21:45:21;21/12/2024;37180.8;49642.7;32268;32.39;50502.5;7.88;-67.4;1.6;2.94;11857;18.42;
20:45:21;21/12/2024;37587.5;50118.8;32577;32.74;50985.8;7.87;-67.3;1.6;2.94;11909;22.19;
19:45:21;21/12/2024;37397.6;49913.4;32444;32.59;50777.6;7.87;-67.1;1.6;2.94;11872;35.91;
18:45:21;21/12/2024;33866.7;45818.9;29782;29.61;46620.9;7.87;-67.2;1.6;2.94;11343;8.56;
17:45:21;21/12/2024;32445.7;44053;28634;28.34;44825.8;7.87;-67;1.6;2.94;11205;7.27;
16:45:21;21/12/2024;28743.9;39372.7;25592;25.02;40066.6;7.86;-66;1.6;2.94;10866;10.71;
15:45:21;21/12/2024;24925.3;34466.1;22403;21.6;35075.7;7.85;-65.5;1.6;2.94;10507;15.25;
14:45:21;21/12/2024;23493.2;32595.3;21187;20.32;33172.2;7.85;-65.8;1.6;2.94;10.38;10.81;
13:45:21;21/12/2024;34670.9;46693;30350;30.24;47507.5;7.87;-67.1;1.6;2.94;11.52;15.81;
12:45:21;21/12/2024;36814.7;49213.4;31989;32.08;50066.7;7.87;-67.2;1.6;2.94;11.81;23.6;
11:45:21;21/12/2024;37354.2;49812.4;32378;32.52;50674.1;7.87;-67.2;1.6;2.94;11906;28.09;
10:45:21;21/12/2024;37633.1;50098.7;32564;32.73;50964;7.88;-67.4;1.6;2.94;11973;29.75;
09:45:21;21/12/2024;37766.2;50230.5;32650;32.82;51097.3;7.88;-67.5;1.6;2.94;12008;30.52;
08:45:21;21/12/2024;37774.2;50231.5;32650;32.83;51098.2;7.88;-67.5;1.6;2.94;12016;23.43;
07:45:21;21/12/2024;37734.2;50183.9;32620;32.79;51049.8;7.88;-67.6;1.6;2.94;12011;18.16;
06:45:21;21/12/2024;37534;49926.8;32452;32.6;50788.5;7.88;-67.6;1.6;2.94;12004;16.94;
05:45:21;21/12/2024;37362.1;49730.3;32325;32.46;50589.1;7.88;-67.5;1.6;2.94;11979;16.89;
04:45:21;21/12/2024;37454.4;49831.4;32390;32.53;50691.6;7.88;-67.4;1.6;2.94;11996;17.61;
03:45:21;21/12/2024;37255.3;49618;32252;32.38;50475.4;7.88;-67.3;1.6;2.94;11955;24.25;
02:45:21;21/12/2024;36168.6;48417.2;31471;31.5;49257.8;7.87;-67.2;1.6;2.94;11755;25.11;
01:45:21;21/12/2024;35611;47762.5;31046;31.02;48593;7.87;-67;1.6;2.94;11.68;29.21;
00:45:21;21/12/2024;34956.1;47045.8;30580;30.5;47866.1;7.88;-67.3;1.6;2.94;11546;24.18;
23:45:21;20/12/2024;36907.6;49237.7;32005;32.1;50089.9;7.87;-67.2;1.6;2.94;11889;32.1;
22:45:21;20/12/2024;37345.5;49738.1;32330;32.46;50597.6;7.87;-67.2;1.6;2.94;11955;41.07;
21:45:21;20/12/2024;36812;49160;31954;32.04;50011.6;7.87;-67.3;1.6;2.94;11849;31.74;
20:45:21;20/12/2024;36448.5;48754.1;31690;31.74;49599.9;7.87;-67.1;1.6;2.95;11785;28;
19:45:21;20/12/2024;37100.5;49508.6;32181;32.29;50365.7;7.87;-67.1;1.6;2.94;11878;30.22;
18:45:21;20/12/2024;35497.8;47690.1;30999;30.97;48520.5;7.86;-66.5;1.6;2.94;11615;28.24;
17:45:21;20/12/2024;30626.9;41807.4;27175;26.74;42543;7.85;-65.9;1.6;2.94;10998;17.61;
16:45:21;20/12/2024;27063.9;37346.4;24275;23.6;38006.4;7.84;-65.2;1.6;2.95;10585;12.34;
15:45:21;20/12/2024;25431.1;35237.3;22904;22.13;35860.8;7.84;-65.2;1.6;2.94;10.43;15.95;
14:45:21;20/12/2024;24711.5;34293.2;22291;21.48;34900.2;7.85;-65.8;1.6;2.95;10371;17.02;
13:45:21;20/12/2024;24825.6;34464.7;22402;21.6;35074.8;7.86;-66.3;1.6;2.94;10357;15.75;
12:45:21;20/12/2024;35529.4;47844.7;31099;31.07;48679.3;7.87;-66.9;1.6;2.95;11524;28.29;
11:45:21;20/12/2024;36279.2;48667.6;31634;31.67;49514;7.87;-67.1;1.6;2.94;11673;27.64;
10:45:21;20/12/2024;37914.9;50356.4;32732;32.92;51224.2;7.87;-67.3;1.6;2.95;12064;42.2;
09:45:21;20/12/2024;37743.8;50185.6;32621;32.79;51051.4;7.87;-67.2;1.6;2.95;12.02;34.76;
08:45:21;20/12/2024;37853.5;50291.2;32689;32.87;51158.1;7.88;-67.4;1.6;2.95;12052;32.58;
07:45:21;20/12/2024;37589.6;50035.1;32523;32.68;50899.2;7.88;-67.5;1.6;2.94;11977;28.4;
06:45:21;20/12/2024;36663.9;49065.8;31893;31.97;49917.3;7.88;-67.5;1.6;2.95;11766;18.23;
05:45:21;20/12/2024;35671.2;47918.1;31147;31.13;48752.4;7.88;-67.4;1.6;2.95;11619;18.01;
04:45:21;20/12/2024;35505.8;47727;31023;30.99;48558.4;7.88;-67.3;1.6;2.95;11593;16.97;
03:45:21;20/12/2024;33972;45989;29893;29.73;46794.3;7.88;-67.3;1.6;2.95;11319;14.64;
02:45:21;20/12/2024;36715.3;49028.6;31869;31.94;49877.9;7.88;-67.6;1.6;2.95;11851;17.24;
01:45:21;20/12/2024;36210.7;48564.7;31567;31.6;49409.2;7.88;-67.4;1.6;2.95;11682;16.64;
00:45:21;20/12/2024;36641.3;49009.4;31856;31.93;49859.6;7.88;-67.4;1.6;2.95;11787;19.66;
23:45:21;19/12/2024;36675.8;49075;31899;31.97;49926.6;7.88;-67.5;1.6;2.95;11772;18.29;
22:45:21;19/12/2024;37509.4;49842.4;32398;32.54;50701.7;7.88;-67.6;1.6;2.95;12045;32.12;
21:45:21;19/12/2024;37555.1;49880.8;32423;32.57;50740.4;7.88;-67.8;1.6;2.95;12063;35.98;
20:45:21;19/12/2024;37526.9;49838.4;32395;32.54;50697.2;7.88;-67.6;1.6;2.95;12067;51.03;
19:45:21;19/12/2024;37391.7;49688.8;32298;32.43;50545.5;7.88;-67.5;1.6;2.95;12043;32.49;
18:45:21;19/12/2024;37318.6;49598.9;32239;32.37;50454.2;7.88;-67.7;1.6;2.95;12037;26.55;
17:45:21;19/12/2024;36838.8;49073.6;31898;31.98;49921.7;7.88;-67.6;1.6;2.95;11947;31.57;
16:45:21;19/12/2024;36569.8;48721.2;31669;31.73;49563.3;7.88;-67.4;1.6;2.95;11942;28.15;
15:45:21;19/12/2024;36629.7;48759.4;31694;31.75;49601.5;7.88;-67.4;1.6;2.95;11976;36.89;
14:45:21;19/12/2024;36683.1;48821.7;31734;31.8;49664.7;7.88;-67.4;1.6;2.95;11983;49.42;
13:45:21;19/12/2024;36637.4;48763;31696;31.76;49605.1;7.88;-67.4;1.6;2.95;11981;55.52;
12:45:21;19/12/2024;36627.4;48730.4;31675;31.73;49571.5;7.87;-67.2;1.6;2.95;11997;33.6;
11:45:21;19/12/2024;36611.2;48714.7;31665;31.72;49555.7;7.87;-67;1.6;2.95;11992;15.17;
10:45:21;19/12/2024;36715.8;48846.2;31750;31.82;49689.3;7.87;-67.2;1.6;2.95;11998;17.58;
09:45:21;19/12/2024;36836.8;48994.4;31846;31.93;49839.9;7.87;-67.1;1.6;2.95;12008;14.51;
08:45:21;19/12/2024;36913.9;49087.9;31907;31.99;49934.8;7.87;-67.1;1.6;2.95;12015;22.3;
07:45:21;19/12/2024;36901.4;49068.7;31895;31.98;49915.3;7.87;-67.2;1.6;2.95;12018;20.66;
06:45:21;19/12/2024;36838.9;49002.8;31852;31.93;49848.5;7.87;-67.1;1.6;2.95;12004;16.23;
